Constituency Name,ConstituencyName (PC all relatives.csv),District Name,DistrictName (PC all relatives.csv),Family ID,FamilyID (PC all relatives.csv),Father/Husband Name,Table Name,UID,States,States Str,Name,Name (PC all relatives.csv),Winning Candidate,Party,pc name,Political Role,PoliticalRole (PC all relatives.csv),Relation,Relation (PC all relatives.csv),Name1,UID(AC/PC all relatives),Relation(AC/PC),state,State Name,StateName (PC all relatives.csv),PoliticalRole(AC and PC),Type,UID (AC all recent relatives.csv),UID (PC all relatives.csv),Years Held,YearsHeld (PC all relatives.csv),YearsHeld(AC/PC),Age,Poll %,Total electors(AC/PC),Total Votes(AC/PC),electors,Margin,Margin %,No,Total Electors,Total Votes,turnout,votes,if Dynasty
,,,,,,Lakhraj,AC_all_winning_cand.csv,UP2022AC357,Uttar Pradesh,Uttar Pradesh,Belthara Road,,Hansu Ram,Suheldev Bharatiya Samaj Party,,,,,,,,,,,,,SC,,,,,,67,0.551,359864,198398,,5514,0.028,357,359864,198398,,,0
,,,,,,SHRI GHURHU SINGH,AC_all_winning_cand.csv,UP2022AC358,Uttar Pradesh,Uttar Pradesh,Rasara,,Umashankar Singh,Bahujan Samaj Party,,,,,,,,,,,,,GEN,,,,,,51,0.556,358292,199233,,6583,0.033,358,358292,199233,,,0
,,,,,,AINUDDIN,AC_all_winning_cand.csv,UP2022AC359,Uttar Pradesh,Uttar Pradesh,Sikanderpur,,Ziyauddin Rizvi,Samajwadi Party,,,,,,,,,,,,,GEN,,,,,,56,0.57,307655,175382,,11855,0.068,359,307655,175382,,,0
,,,,,,HARDEV SINGH YADAV,AC_all_winning_cand.csv,UP2022AC360,Uttar Pradesh,Uttar Pradesh,Phephana,,Sangram Singh,Samajwadi Party,,,,,,,,,,,,,GEN,,,,,,71,0.568,331750,188545,,19354,0.103,360,331750,188545,,,0
Sarojini Nagar,,Lucknow,,414,,Vindyachal Singh,AC_all_winning_cand.csv,UP2022AC361,Uttar Pradesh,Uttar Pradesh,Ballia Nagar,,Daya Shankar Singh,Bharatiya Janta Party,,"Former Minister of State, Uttar Pradesh; Former MLA, Sarojini Nagar",,Spouse,,Swati Singh,UP2022AC361,Spouse,,Uttar Pradesh,,"Former Minister of State, Uttar Pradesh; Former MLA, Sarojini Nagar",GEN,UP2022AC361,,2017-2022,,2017-2022,51,0.536,376763,201758,,26239,0.13,361,376763,201758,,,1
,,,,,,SHANT SWAROOP SINGH,AC_all_winning_cand.csv,UP2022AC362,Uttar Pradesh,Uttar Pradesh,Bansdih,,Ketakee Singh,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,37,0.527,407021,214694,,21352,0.099,362,407021,214694,,,0
,,,,,,SHARDANAND ANCHAL,AC_all_winning_cand.csv,UP2022AC363,Uttar Pradesh,Uttar Pradesh,Bairia,,Jai Prakash Anchal,Samajwadi Party,,,,,,,,,,,,,GEN,,,,,,54,0.476,367264,174696,,12951,0.074,363,367264,174696,,,0
,,,,,,DURGA PRASAD,AC_all_winning_cand.csv,UP2022AC364,Uttar Pradesh,Uttar Pradesh,Badlapur,,Ramesh Chandra Mishra,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,44,0.584,353715,206527,,1326,0.006,364,353715,206527,,,0
,,,,,,,AC_all_winning_cand.csv,UP2022AC365,Uttar Pradesh,Uttar Pradesh,Shahganj,,Ramesh,Nirbal Indian Shoshit Hamara Aam Dal,,,,,,,,,,,,,GEN,,,,,,,0.556,430214,239277,,719,0.003,365,430214,239277,,,0
,,,,,,SAVADHU,AC_all_winning_cand.csv,UP2022AC366,Uttar Pradesh,Uttar Pradesh,Jaunpur,,Girish Chandra Yadav,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,48,0.582,426298,247905,,8052,0.032,366,426298,247905,,,0
"Malhani (MLA), Jaunpur (MP)",,Jaunpur,,420,,PARAS NATH YADAV,AC_all_winning_cand.csv,UP2022AC367,Uttar Pradesh,Uttar Pradesh,Malhani,,Lucky Yadav,Samajwadi Party,,"MLA (Malhani) and Minister in Government of Uttar Pradesh, MP (Jaunpur)",,Father,,Paras Nath Yadav,UP2022AC367,Father,,Uttar Pradesh,,"MLA (Malhani) and Minister in Government of Uttar Pradesh, MP (Jaunpur)",GEN,UP2022AC367,,MLA: Multiple terms until 2020; Minister: Various terms; MP: Two terms,,MLA: Multiple terms until 2020; Minister: Various terms; MP: Two terms,37,0.594,382881,227362,,17527,0.077,367,382881,227362,,,1
,,,,,,Harendra Singh Malik,AC_all_winning_cand.csv,UP2022AC368,Uttar Pradesh,Uttar Pradesh,Mungra Badshahpur,,Pankaj,Samajwadi Party,,,,,,,,,,,,,GEN,,,,,,43,0.565,386795,218433,,5230,0.024,368,386795,218433,,,0
Ajagara,,Varanasi,,422,,,AC_all_winning_cand.csv,UP2022AC369,Uttar Pradesh,Uttar Pradesh,Machhlishahr,,Dr. Ragini,Samajwadi Party,,Member of Uttar Pradesh Legislative Assembly (Ajagara constituency),,Father,,Kailash Nath Sonkar,UP2022AC369,Father,,Uttar Pradesh,,Member of Uttar Pradesh Legislative Assembly (Ajagara constituency),SC,UP2022AC369,,2017-2022,,2017-2022,,0.537,404206,217114,,8484,0.039,369,404206,217114,,,1
,,,,,,SARNAM PATEL,AC_all_winning_cand.csv,UP2022AC370,Uttar Pradesh,Uttar Pradesh,Mariyahu,,Dr R.K. Patel,Apna Dal (Soneylal),,,,,,,,,,,,,GEN,,,,,,51,0.567,339106,192233,,1206,0.006,370,339106,192233,,,0
,,,,,,DURGA NARAYAN,AC_all_winning_cand.csv,UP2022AC371,Uttar Pradesh,Uttar Pradesh,Zafrabad,,Jagdish Narayan,Suheldev Bharatiya Samaj Party,,,,,,,,,,,,,GEN,,,,,,66,0.553,400989,221801,,6292,0.028,371,400989,221801,,,0
,,,,,,Jangi Saroj,AC_all_winning_cand.csv,UP2022AC372,Uttar Pradesh,Uttar Pradesh,Kerakat,,Tufani Saroj,Samajwadi Party,,,,,,,,,,,,,SC,,,,,,52,0.557,427505,238111,,9844,0.041,372,427505,238111,,,0
,,,,,,MANNU,AC_all_winning_cand.csv,UP2022AC373,Uttar Pradesh,Uttar Pradesh,Jakhanian,,Bedi,Suheldev Bharatiya Samaj Party,,,,,,,,,,,,,SC,,,,,,62,0.603,419383,253064,,36865,0.146,373,419383,253064,,,0
Karanda II (Zila Panchayat Election),,Ghazipur,,427,,OMPRAKASH BHARTI,AC_all_winning_cand.csv,UP2022AC374,Uttar Pradesh,Uttar Pradesh,Saidpur,,Ankit Bharti,Samajwadi Party,,"Contested District Panchayat Election (Karanda II), Ghazipur; PCS Officer, held government roles under SP governments",,Father,,Om Prakash Bharti,UP2022AC374,Father,,Uttar Pradesh,,"Contested District Panchayat Election (Karanda II), Ghazipur; PCS Officer, held government roles under SP governments",SC,UP2022AC374,,"Contested 2021 (Zila Panchayat), PCS post until retirement, multiple tenures (exact years for political contest not listed)",,"Contested 2021 (Zila Panchayat), PCS post until retirement, multiple tenures (exact years for political contest not listed)",25,0.577,407080,234738,,36635,0.156,374,407080,234738,,,1
,,,,,,LATE. RAMNATH,AC_all_winning_cand.csv,UP2022AC375,Uttar Pradesh,Uttar Pradesh,Ghazipur,,Jaikishan,Samajwadi Party,,,,,,,,,,,,,GEN,,,,,,60,0.541,418071,226174,,1692,0.007,375,418071,226174,,,0
Unknown,,Unknown,,429,,KAILASH YADAV,AC_all_winning_cand.csv,UP2022AC376,Uttar Pradesh,Uttar Pradesh,Jangipur,,Virendra Kumar Yadav,Samajwadi Party,,"Cabinet Minister, Uttar Pradesh Government",,Father,,Kailash Yadav,UP2022AC376,Father,,Uttar Pradesh,,"Cabinet Minister, Uttar Pradesh Government",GEN,UP2022AC376,,2012-2017,,2012-2017,40,0.532,431178,229296,,35063,0.153,376,431178,229296,,,1
Unknown,,Unknown,,432,,SANNOO RAJBHAR,AC_all_winning_cand.csv,UP2022AC377,Uttar Pradesh,Uttar Pradesh,Zahoorabad,,Om Prakash Rajbhar,Suheldev Bharatiya Samaj Party,,Politician; office held not conclusively listed but is referenced as a politician in multiple sources,,Brother,,Lakhander Rajbhar,UP2022AC377,Brother,,Uttar Pradesh,,Politician; office held not conclusively listed but is referenced as a politician in multiple sources,GEN,UP2022AC377,,Unknown,,Unknown,55,0.586,418881,245432,,45632,0.186,377,418881,245432,,,1
Mohammadabad,,Ghazipur,,434,,SIBGHATULLAH,AC_all_winning_cand.csv,UP2022AC378,Uttar Pradesh,Uttar Pradesh,Mohammadabad,,Suhaib Alias Mannu Ansari,Samajwadi Party,,"MLA, Mohammadabad",,Father,,Sibghatullah Ansari,UP2022AC378,Father,,Uttar Pradesh,,"MLA, Mohammadabad",GEN,UP2022AC378,,2007–2017,,2007–2017,31,0.556,439667,244647,,18759,0.077,378,439667,244647,,,1
,,,,,,,AC_all_winning_cand.csv,UP2022AC379,Uttar Pradesh,Uttar Pradesh,Zamania,,Om Prakash,Samajwadi Party,,,,,,,,,,,,,GEN,,,,,,,0.533,434861,231715,,22456,0.097,379,434861,231715,,,0
,,,,,,MITHAI LAL JAISWAL,AC_all_winning_cand.csv,UP2022AC380,Uttar Pradesh,Uttar Pradesh,Mughalsarai,,Ramesh Jaiswal,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,44,0.596,401793,239376,,14921,0.062,380,401793,239376,,,0
,,,,,,,AC_all_winning_cand.csv,UP2022AC381,Uttar Pradesh,Uttar Pradesh,Sakaldiha,,Prabhu Narayan Yadav,Samajwadi Party,,,,,,,,,,,,,GEN,,,,,,,0.607,347051,210551,,16661,0.079,381,347051,210551,,,0
Unknown,,Chandauli,,442,,UDAYNATH,AC_all_winning_cand.csv,UP2022AC382,Uttar Pradesh,Uttar Pradesh,Saiyadraja,,Sushil Singh,Bharatiya Janta Party,,"Member of Legislative Council (MLC), Uttar Pradesh",,Father,,Uday Nath Singh (alias Chulbul Singh),UP2022AC382,Father,,Uttar Pradesh,,"Member of Legislative Council (MLC), Uttar Pradesh",GEN,UP2022AC382,,1998–2010,,1998–2010,43,0.607,343187,208384,,10917,0.052,382,343187,208384,,,1
,,,,,,,AC_all_winning_cand.csv,UP2022AC383,Uttar Pradesh,Uttar Pradesh,Chakia,,Kailash,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,,0.649,376497,244283,,9251,0.038,383,376497,244283,,,0
,,,,,,,AC_all_winning_cand.csv,UP2022AC384,Uttar Pradesh,Uttar Pradesh,Pindra,,Awadhesh Kumar Singh,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,,0.583,373808,217971,,35559,0.163,384,373808,217971,,,0
,,,,,,K.B. RAM,AC_all_winning_cand.csv,UP2022AC385,Uttar Pradesh,Uttar Pradesh,Ajagara,,Tribhuwan Ram,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,73,0.649,374215,243004,,9160,0.038,385,374215,243004,,,0
,,,,,,Ramajit,AC_all_winning_cand.csv,UP2022AC386,Uttar Pradesh,Uttar Pradesh,Shivpur,,Anil Rajbhar,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,49,0.666,374800,249496,,27687,0.111,386,374800,249496,,,0
,,,,,,BANARASI,AC_all_winning_cand.csv,UP2022AC387,Uttar Pradesh,Uttar Pradesh,Rohaniya,,Dr. Sunil Patel,Apna Dal (Soneylal),,,,,,,,,,,,,GEN,,,,,,48,0.597,408665,243826,,46472,0.191,387,408665,243826,,,0
,,,,,,Late Rama Shankar Jaiswal,AC_all_winning_cand.csv,UP2022AC388,Uttar Pradesh,Uttar Pradesh,Varanasi North,,Ravindra Jaiswal,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,55,0.57,429112,244693,,40776,0.167,388,429112,244693,,,0
,,,,,,Onkar Nath Tiwari,AC_all_winning_cand.csv,UP2022AC389,Uttar Pradesh,Uttar Pradesh,Varanasi South,,Dr. Neelkanth Tiwari,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,50,0.603,323392,194844,,10722,0.055,389,323392,194844,,,0
Varanasi Cantt.,,Varanasi,,452,,,AC_all_winning_cand.csv,UP2022AC390,Uttar Pradesh,Uttar Pradesh,Varanasi Cantt.,,Saurabh Srivastava,Bharatiya Janta Party,,"MLA, Uttar Pradesh Legislative Assembly",,Mother,,Jyotsana Srivastava,UP2022AC390,Mother,,Uttar Pradesh,,"MLA, Uttar Pradesh Legislative Assembly",GEN,UP2022AC390,,"Various terms, prior to 2017",,"Various terms, prior to 2017",,0.528,458827,242299,,86844,0.358,390,458827,242299,,,1
,,,,,,Harishchandra Singh,AC_all_winning_cand.csv,UP2022AC391,Uttar Pradesh,Uttar Pradesh,Sevapuri,,Neel Ratan Singh,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,50,0.635,345495,219323,,22531,0.103,391,345495,219323,,,0
,,,,,,YUSUF,AC_all_winning_cand.csv,UP2022AC392,Uttar Pradesh,Uttar Pradesh,Bhadohi,,Zahid,Samajwadi Party,,,,,,,,,,,,,GEN,,,,,,57,0.577,430402,248224,,4885,0.02,392,430402,248224,,,0
,,,,,,RAM SAGAR,AC_all_winning_cand.csv,UP2022AC393,Uttar Pradesh,Uttar Pradesh,Gyanpur,,Vipul Dubey,Nirbal Indian Shoshit Hamara Aam Dal,,,,,,,,,,,,,GEN,,,,,,40,0.534,398618,212785,,6231,0.029,393,398618,212785,,,0
,,,,,,Molu Pahalwan,AC_all_winning_cand.csv,UP2022AC394,Uttar Pradesh,Uttar Pradesh,Aurai,,Dinanath Bhashkar,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,58,0.587,378996,222540,,1647,0.007,394,378996,222540,,,0
Robertsganj,,Sonbhadra,,456,,PAKAUDI LAL KOL,AC_all_winning_cand.csv,UP2022AC395,Uttar Pradesh,Uttar Pradesh,Chhanbey,,Rahul Prakash Kol,Apna Dal (Soneylal),,Member of Legislative Assembly (MLA),,Father,,Pakauri Lal Kol,UP2022AC395,Father,,Uttar Pradesh,,Member of Legislative Assembly (MLA),SC,UP2022AC395,,2022-Present,,2022-Present,38,0.555,384425,213515,,38113,0.179,395,384425,213515,,,1
,,,,,,LATE ALABELE,AC_all_winning_cand.csv,UP2022AC396,Uttar Pradesh,Uttar Pradesh,Mirzapur,,Ratnakar Mishra,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,63,0.548,412293,225993,,39876,0.176,396,412293,225993,,,0
Bhadohi (Lok Sabha),,Bhadohi,,459,,SACHANU RAM,AC_all_winning_cand.csv,UP2022AC397,Uttar Pradesh,Uttar Pradesh,Majhawan,,Dr. Vinod Kumar Bind,Nirbal Indian Shoshit Hamara Aam Dal,,Party Worker and Candidate-in-Consideration for Lok Sabha (Bhadohi),,Spouse,,Reena Bind,UP2022AC397,Spouse,,Uttar Pradesh,,Party Worker and Candidate-in-Consideration for Lok Sabha (Bhadohi),GEN,UP2022AC397,,"2024 (considered, but did not contest)",,"2024 (considered, but did not contest)",48,0.596,407220,242645,,33587,0.138,397,407220,242645,,,1
"Chunar (multiple terms), Mirzapur Lok Sabha (1991, 1996, 2004)",,Mirzapur,,460,,OM PRAKASH SINGH,AC_all_winning_cand.csv,UP2022AC398,Uttar Pradesh,Uttar Pradesh,Chunar,,Anurag Singh,Bharatiya Janta Party,,"State President, BJP (Uttar Pradesh); Senior Cabinet Minister, Government of Uttar Pradesh",,Father,,Om Prakash Singh,UP2022AC398,Father,,Uttar Pradesh,,"State President, BJP (Uttar Pradesh); Senior Cabinet Minister, Government of Uttar Pradesh",GEN,UP2022AC398,,"Multiple terms (BJP State President: 1997-2000 and 2002; Cabinet Minister in Kalyan Singh Government: 1991-92, 1997-99, 2002)",,"Multiple terms (BJP State President: 1997-2000 and 2002; Cabinet Minister in Kalyan Singh Government: 1991-92, 1997-99, 2002)",51,0.596,363794,216902,,47614,0.22,398,363794,216902,,,1
,,,,,,LATE SHIV PRASAD SINGH,AC_all_winning_cand.csv,UP2022AC399,Uttar Pradesh,Uttar Pradesh,Marihan,,Rama Shankar Singh,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,52,0.617,380293,234556,,62911,0.268,399,380293,234556,,,0
,,,,,,Late Shriram Maurya,AC_all_winning_cand.csv,UP2022AC400,Uttar Pradesh,Uttar Pradesh,Ghorawal,,Dr. Anil Kumar Maurya,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,52,0.621,395860,245860,,23922,0.097,400,395860,245860,,,0
,,,,,,Gorakhnath Chaubey,AC_all_winning_cand.csv,UP2022AC401,Uttar Pradesh,Uttar Pradesh,Robertsganj,,Bhupesh Chaubey,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,46,0.607,339359,206112,,5621,0.027,401,339359,206112,,,0
,,,,,,,AC_all_winning_cand.csv,UP2022AC402,Uttar Pradesh,Uttar Pradesh,Obra,,Sanjeev Kumar,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,,0.514,311333,160062,,26442,0.165,402,311333,160062,,,0
,,,,,,LATE. RAMDHANI,AC_all_winning_cand.csv,UP2022AC403,Uttar Pradesh,Uttar Pradesh,Duddhi,,Ramdular,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,49,0.634,315052,199713,,6297,0.032,403,315052,199713,,,0
,,,,,,DATTA NARAYAN ADHIKARY,AC_all_winning_cand.csv,WB2021AC01,West Bengal,West Bengal,Mekliganj,,Adhikary Paresh Chandra,All India Trinamool Congress,,,,,,,,,,,,,SC,,,,,,68,0.905,216863,196297,,14685,0.075,1,216863,196297,,,0
,,,,,,Keshari Mohan Barman,AC_all_winning_cand.csv,WB2021AC02,West Bengal,West Bengal,Mathabhanga,,Sushil Barman,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,55,0.88,241785,212760,,26134,0.123,2,241785,212760,,,0
,,,,,,Lt. PURNA CHANDRA ROY,AC_all_winning_cand.csv,WB2021AC03,West Bengal,West Bengal,Coochbehar Uttar,,Sukumar Roy,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,52,0.891,272055,242346,,14615,0.06,3,272055,242346,,,0
,,,,,,Lt. Nirmal Kumar Dey,AC_all_winning_cand.csv,WB2021AC04,West Bengal,West Bengal,Cooch Behar Dakshin,,Nikhil Ranjan Dey,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,63,0.869,223409,194041,,4931,0.025,4,223409,194041,,,0
,,,,,,Anil Chandra Barman,AC_all_winning_cand.csv,WB2021AC05,West Bengal,West Bengal,Sitalkuchi,,Baren Chandra Barman,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,47,0.882,275718,243223,,17815,0.073,5,275718,243223,,,0
Sitai,,Koch Bihar,,6,,LATE KALIPADA BARMA BASUNIA,AC_all_winning_cand.csv,WB2021AC06,West Bengal,West Bengal,Sitai,,Jagadish Chandra Barma Basunia,All India Trinamool Congress,,"Candidate, Sitai Assembly By-Election (TMC Nominee); Former Village Panchayat Pradhan and Sitai Panchayat Samiti President",,Spouse,,Sangita Roy,WB2021AC06,Spouse,,West Bengal,,"Candidate, Sitai Assembly By-Election (TMC Nominee); Former Village Panchayat Pradhan and Sitai Panchayat Samiti President",SC,WB2021AC06,,"2024 (Candidate), Panchayat Roles (years not precisely specified, ongoing as per reports)",,"2024 (Candidate), Panchayat Roles (years not precisely specified, ongoing as per reports)",57,0.855,277195,237001,,10112,0.043,6,277195,237001,,,1
Unknown,,Cooch Behar,,7,,BIDHU BHUSHAN PRAMANIK,AC_all_winning_cand.csv,WB2021AC07,West Bengal,West Bengal,Dinhata,,Nisith Pramanik,Bharatiya Janta Party,,Former Panchayat Pradhan (Head) – Trinamool Congress,,Mother,,Chhanda Pramanik,WB2021AC07,Mother,,West Bengal,,Former Panchayat Pradhan (Head) – Trinamool Congress,GEN,WB2021AC07,,Unknown,,Unknown,35,0.839,288755,242214,,57,0,7,288755,242214,,,1
,,,,,,Late Radhakanta Goswami,AC_all_winning_cand.csv,WB2021AC08,West Bengal,West Bengal,Natabari,,Mihir Goswami,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,67,0.918,235277,216027,,23440,0.109,8,235277,216027,,,0
,,,,,,Sri Indra Mohan Rava,AC_all_winning_cand.csv,WB2021AC09,West Bengal,West Bengal,Tufanganj,,Malati Rava Roy,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,56,0.917,225957,207309,,31198,0.15,9,225957,207309,,,0
,,,,,,JIT BAHAN ORAON,AC_all_winning_cand.csv,WB2021AC10,West Bengal,West Bengal,Kumargram,,Manoj Kumar Oraon,Bharatiya Janta Party,,,,,,,,,,,,,ST,,,,,,41,0.875,262523,229771,,11001,0.048,10,262523,229771,,,0
,,,,,,PRADUMAN LAMA,AC_all_winning_cand.csv,WB2021AC11,West Bengal,West Bengal,Kalchini,,Bishal Lama,Bharatiya Janta Party,,,,,,,,,,,,,ST,,,,,,39,0.821,235747,193438,,28576,0.148,11,235747,193438,,,0
,,,,,,LATE SANTOSH KUMAR KANJILAL,AC_all_winning_cand.csv,WB2021AC12,West Bengal,West Bengal,Alipurduars,,Suman Kanjilal,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,50,0.883,249955,220751,,16007,0.073,12,249955,220751,,,0
,,,,,,SURESH CHANDRA BARMAN,AC_all_winning_cand.csv,WB2021AC13,West Bengal,West Bengal,Falakata,,Dipak Barman,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,46,0.894,244577,218530,,3990,0.018,13,244577,218530,,,0
,,,,,,LT SHIBCHARAN TIGGA,AC_all_winning_cand.csv,WB2021AC14,West Bengal,West Bengal,Madarihat,,Manoj Tigga,Bharatiya Janta Party,,,,,,,,,,,,,ST,,,,,,48,0.808,203369,164298,,29685,0.181,14,203369,164298,,,0
,,,,,,LATE MANGALA KANTA RAY,AC_all_winning_cand.csv,WB2021AC15,West Bengal,West Bengal,Dhupguri,,Bishnu Pada Ray,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,58,0.903,251681,227339,,4355,0.019,15,251681,227339,,,0
,,,,,,Late Nayan Chandra Roy,AC_all_winning_cand.csv,WB2021AC16,West Bengal,West Bengal,Maynaguri,,Kaushik Roy,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,37,0.927,251373,232998,,11911,0.051,16,251373,232998,,,0
,,,,,,KALISANKAR BARMA,AC_all_winning_cand.csv,WB2021AC17,West Bengal,West Bengal,Jalpaiguri,,Dr. Pradip Kumar Barma,All India Trinamool Congress,,,,,,,,,,,,,SC,,,,,,66,0.871,255367,222552,,941,0.004,17,255367,222552,,,0
,,,,,,RAMKAMAL ROY,AC_all_winning_cand.csv,WB2021AC18,West Bengal,West Bengal,Rajganj,,Khageswar Roy,All India Trinamool Congress,,,,,,,,,,,,,SC,,,,,,69,0.909,233909,212580,,15773,0.074,18,233909,212580,,,0
,,,,,,Chittaranjan Chatterjee,AC_all_winning_cand.csv,WB2021AC19,West Bengal,West Bengal,Dabgram-Fulbari,,Sikha Chatterjee,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,68,0.9,283991,255590,,27593,0.108,19,283991,255590,,,0
,,,,,,FIRU CHIK BARAIK,AC_all_winning_cand.csv,WB2021AC20,West Bengal,West Bengal,Mal,,Bulu Chik Baraik,All India Trinamool Congress,,,,,,,,,,,,,ST,,,,,,61,0.861,242262,208556,,5465,0.026,20,242262,208556,,,0
,,,,,,LATE CHUWA BHENGRA,AC_all_winning_cand.csv,WB2021AC21,West Bengal,West Bengal,Nagrakata,,Puna Bhengra,Bharatiya Janta Party,,,,,,,,,,,,,ST,,,,,,46,0.821,226232,185715,,23475,0.126,21,226232,185715,,,0
,,,,,,LATE NIM TSHERING LEPCHA,AC_all_winning_cand.csv,WB2021AC22,West Bengal,West Bengal,Kalimpong,,Ruden Sada Lepcha,Independent,,,,,,,,,,,,,GEN,,,,,,51,0.743,205460,152703,,3870,0.025,22,205460,152703,,,0
,,,,,,TEK DHOJ ZIMBA (TAMANG),AC_all_winning_cand.csv,WB2021AC23,West Bengal,West Bengal,Darjeeling,,Neeraj Tamang Zimba,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,39,0.695,238967,166035,,21276,0.128,23,238967,166035,,,0
,,,,,,Gangadhar Sharma,AC_all_winning_cand.csv,WB2021AC24,West Bengal,West Bengal,Kurseong,,Bishnu Prasad Sharma (alias B.P. Bajgain),Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,52,0.753,229918,173128,,15515,0.09,24,229918,173128,,,0
,,,,,,Surendra Nath Barman,AC_all_winning_cand.csv,WB2021AC25,West Bengal,West Bengal,Matigara-Naxalbari,,Anandamay Barman,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,38,0.885,267440,236679,,70848,0.299,25,267440,236679,,,0
,,,,,,GOBINDA GHOSH,AC_all_winning_cand.csv,WB2021AC26,West Bengal,West Bengal,Siliguri,,Sankar Ghosh,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,48,0.819,215514,176576,,35586,0.202,26,215514,176576,,,0
,,,,,,Mangal Murmu,AC_all_winning_cand.csv,WB2021AC27,West Bengal,West Bengal,Phansidewa,,Durga Murmu,Bharatiya Janta Party,,,,,,,,,,,,,ST,,,,,,42,0.914,224231,205015,,27711,0.135,27,224231,205015,,,0
,,,,,,LATE DHAN MOHAMMAD,AC_all_winning_cand.csv,WB2021AC28,West Bengal,West Bengal,Chopra,,Hamidul Rahaman,All India Trinamool Congress,,,,,,,,,,,,,GEN,,,,,,61,0.882,229766,202579,,64905,0.32,28,229766,202579,,,0
,,,,,,LATE YUSUF CHOWDHARY,AC_all_winning_cand.csv,WB2021AC29,West Bengal,West Bengal,Islampur,,Abdul Karim Chowdhary,All India Trinamool Congress,,,,,,,,,,,,,GEN,,,,,,74,0.823,204047,167998,,37440,0.223,29,204047,167998,,,0
,,,,,,MD. IMAJUDDIN,AC_all_winning_cand.csv,WB2021AC30,West Bengal,West Bengal,Goalpokhar,,Md. Ghulam Rabbani,All India Trinamool Congress,,,,,,,,,,,,,GEN,,,,,,51,0.74,215676,159519,,73514,0.461,30,215676,159519,,,0
,,,,,,LATE ATIUR RAHMAN AZAD,AC_all_winning_cand.csv,WB2021AC31,West Bengal,West Bengal,Chakulia,,Azad Minhajul Arfin,All India Trinamool Congress,,,,,,,,,,,,,GEN,,,,,,49,0.778,221341,172214,,33837,0.196,31,221341,172214,,,0
,,,,,,LATE ATUL CHANDRA PAUL,AC_all_winning_cand.csv,WB2021AC32,West Bengal,West Bengal,Karandighi,,Goutam Paul,All India Trinamool Congress,,,,,,,,,,,,,GEN,,,,,,42,0.854,246568,210687,,36626,0.174,32,246568,210687,,,0
,,,,,,LATE DHIRENDRA NATH BARMAN,AC_all_winning_cand.csv,WB2021AC33,West Bengal,West Bengal,Hemtabad,,Satyajit Barman,All India Trinamool Congress,,,,,,,,,,,,,SC,,,,,,40,0.875,252705,221141,,27215,0.123,33,252705,221141,,,0
,,,,,,SACHIN ROY,AC_all_winning_cand.csv,WB2021AC34,West Bengal,West Bengal,Kaliaganj,,Soumen Roy,Bharatiya Janta Party,,,,,,,,,,,,,SC,,,,,,45,0.877,269942,236719,,21820,0.092,34,269942,236719,,,0
,,,,,,LATE DINDAYAL KALYANI,AC_all_winning_cand.csv,WB2021AC35,West Bengal,West Bengal,Raiganj,,Krishna Kalyani,Bharatiya Janta Party,,,,,,,,,,,,,GEN,,,,,,42,0.832,190893,158879,,20748,0.131,35,190893,158879,,,0
